date,close,volume,active_addresses,tx_count
2022-08-07,0.37225,18404106.56666253,65355,1127205
2022-08-08,0.37867,40484782.11197346,49214,1144696
2022-08-09,0.36734,71199553.44015148,50852,1043969
2022-08-10,0.38145,81968045.34096418,73423,1105314
2022-08-11,0.38029,64661893.6943811,60622,1016947
2022-08-12,0.37951,33136767.423454,63200,964541
2022-08-13,0.37794,22908780.11501043,63512,983519
2022-08-14,0.37566,38407660.78829033,41286,1001920
2022-08-15,0.37513,41386148.25607526,40451,1040126
2022-08-16,0.37702,70226319.01240835,51906,1065131
2022-08-17,0.37962,104443082.78161742,44737,1038584
2022-08-18,0.37039,81974142.12750395,47099,1025421
2022-08-19,0.33444,81236904.37713078,138243,1223376
2022-08-20,0.33683,35959028.7505134,53683,1062312
2022-08-21,0.34473,28441203.64385683,32070,996762
2022-08-22,0.34387,38027252.31942571,33787,1007686
2022-08-23,0.34731,62575319.88358467,34227,961354
2022-08-24,0.34571,58957531.05510359,47069,995947
2022-08-25,0.34903,67907859.23908299,49350,996035
2022-08-26,0.3393,78917360.56965923,40215,1113284
2022-08-27,0.33468,40380149.33425754,35574,1015755
2022-08-28,0.32226,26282728.46926419,43657,992692
2022-08-29,0.33387,42826409.10104834,41078,1038319
2022-08-30,0.32677,73163796.73615716,58689,1010841
2022-08-31,0.32781,65116771.11669668,49581,985554
2022-09-01,0.33325,64229690.49294065,61773,1024339
2022-09-02,0.33135,36674642.76182462,48757,1011303
2022-09-03,0.32974,15134724.78170933,34135,941397
2022-09-04,0.33178,18061425.51152318,46283,953227
2022-09-05,0.33291,29252976.31608844,51567,1007305
2022-09-06,0.32127,95850265.41769163,51450,1066262
2022-09-07,0.33687,89310146.54763883,40104,1026810
2022-09-08,0.3396,89127502.25925814,68015,1084876
2022-09-09,0.35675,58176250.68038875,60823,1223387
2022-09-10,0.35743,23453207.60800157,47549,1206914
2022-09-11,0.35509,23721227.41340774,52033,1190364
2022-09-12,0.35986,41922168.06501623,45811,1184675
2022-09-13,0.33279,80542233.40051784,60191,1184571
2022-09-14,0.34169,70366323.84437412,66977,1103513
2022-09-15,0.32633,86403172.17957935,50010,1204063
2022-09-16,0.3553,41471357.44840065,58326,1211550
2022-09-17,0.3761,63670747.5563989,61604,1195620
2022-09-18,0.3577,129086330.58536357,53416,1269428
2022-09-19,0.38483,117413986.30061907,60359,1318756
2022-09-20,0.414,154512039.0029573,46162,1267179
2022-09-21,0.39359,175027210.94762373,65145,1263833
2022-09-22,0.48589,277288671.9663051,62647,1282969
2022-09-23,0.50684,431261568.75844157,88441,1563850
2022-09-24,0.48787,218354309.6718404,65012,1224841
2022-09-25,0.49158,177633908.07380128,91460,1260707
2022-09-26,0.46831,161055359.13747042,69936,1163011
2022-09-27,0.4458,157291319.9873179,64659,1124382
2022-09-28,0.4489,140735000.40674156,52533,1128252
2022-09-29,0.48763,200037541.82534277,67474,1232582
2022-09-30,0.47981,162218947.2979221,67284,1246119
2022-10-01,0.4755,71543218.2461895,70226,1182616
2022-10-02,0.44853,91247138.43185256,71840,1182291
2022-10-03,0.46204,94828769.1936043,60146,1213081
2022-10-04,0.47963,140216556.0603956,49376,1231981
2022-10-05,0.48878,155775103.3057035,65899,1247690
2022-10-06,0.49356,145725485.8220514,81918,1275607
2022-10-07,0.51778,157006645.7155733,73615,1332992
2022-10-08,0.51715,100014528.23007292,60150,1286986
2022-10-09,0.53251,107727694.88398805,55760,1238898
2022-10-10,0.49376,157502180.36983928,60948,1276658
2022-10-11,0.48614,161190920.73411933,53702,1291415
2022-10-12,0.48833,102861012.39528657,68734,1464767
2022-10-13,0.4791,194863531.1970701,49478,1436642
2022-10-14,0.48838,154564208.64899808,61802,1382918
2022-10-15,0.48195,42794021.35520756,55261,1333600
2022-10-16,0.47657,54188933.8294867,67018,1360469
2022-10-17,0.48055,92670972.53530647,56043,1300821
2022-10-18,0.4659,81979607.6594623,52159,1332975
